Ma sinh vien,Ho ten,Nam sinh,Diem trung tuyen,Diem TB
36000540,Huynh Nhu,2003,27.5,7.9
22214705,Bui Thi,2003,27.9,8.8
18042137,Huynh Nhu,2002,25.8,9.4
48404872,Dang Thi,2002,29.8,9.6
53411386,Le Nhu,2003,28.0,8.2
32110531,Dang Thanh,2002,26.3,9.1
55926906,Dang Tuan,2003,25.1,9.1
53886513,Nguyen Van,2002,26.0,9.1
47681163,Pham Thanh,2003,27.4,9.8
97594729,Hoang Thi,2002,28.8,7.7
12311516,Nguyen Duc,2002,28.9,9.6
58358454,Dang Nhu,2003,29.5,8.7
13663968,Hoang Nhu,2002,27.6,9.4
19529153,Nguyen Thi,2002,28.7,9.6
35117594,Hoang Hoan,2002,28.5,7.8
69354170,Huynh Thi,2003,28.4,8.5
60192101,Le Thi,2002,25.5,7.5
80698807,Hoang Thi,2002,27.3,9.2
97857091,Huynh Nhu,2002,28.2,8.9
47253196,Pham Nhu,2003,29.0,7.7
70349444,Do Thi,2002,25.7,9.5
70300494,Pham Hai,2002,27.6,9.7
1477377,Bui Thi,2003,28.7,8.2
92437037,Vu Thi,2002,26.8,9.7
23752164,Hoang Hoan,2003,27.8,9.2
77797904,Nguyen Hai,2002,29.8,9.3
24291513,Nguyen Huong,2002,29.3,8.7
1410617,Bui Hai,2002,29.4,8.5
16617853,Dang Hoan,2003,28.2,10.0
91600354,Bui Thanh,2002,27.0,7.7
24994030,Huynh Nhu,2003,26.3,9.8
46387662,Nguyen Hoan,2003,28.9,9.5
66712644,Hoang Minh,2003,28.5,8.3
34605855,Dang Nhu,2002,30.0,7.7
4128704,Tran Hoan,2003,27.9,8.1
15257392,Huynh Minh,2002,27.5,9.2
72481470,Do Thi,2002,26.1,8.4
5575176,Nguyen Minh,2002,25.4,10.0
83473157,Do Hai,2002,28.4,8.2
59542565,Hoang Thi,2003,25.6,8.1
36611873,Dang Thanh,2002,27.6,7.9
11154220,Dang Thi,2003,29.2,8.5
87358142,Pham Tuan,2003,26.3,8.6
35491587,Le Thanh,2003,29.6,7.8
70300494,Pham Hai,2002,27.6,9.7
1477377,Bui Thi,2003,28.7,8.2
92437037,Vu Thi,2002,26.8,9.7
23752164,Hoang Hoan,2003,27.8,9.2
77797904,Nguyen Hai,2002,29.8,9.3
24291513,Nguyen Huong,2002,29.3,8.7
1410617,Bui Hai,2002,29.4,8.5
16617853,Dang Hoan,2003,28.2,10.0
91600354,Bui Thanh,2002,27.0,7.7
24994030,Huynh Nhu,2003,26.3,9.8
46387662,Nguyen Hoan,2003,28.9,9.5
66712644,Hoang Minh,2003,28.5,8.3
34605855,Dang Nhu,2002,30.0,7.7
4128704,Tran Hoan,2003,27.9,8.1
15257392,Huynh Minh,2002,27.5,9.2
72481470,Do Thi,2002,26.1,8.4
5575176,Nguyen Minh,2002,25.4,10.0
83473157,Do Hai,2002,28.4,8.2
59542565,Hoang Thi,2003,25.6,8.1
36611873,Dang Thanh,2002,27.6,7.9
11154220,Dang Thi,2003,29.2,8.5
87358142,Pham Tuan,2003,26.3,8.6
35491587,Le Thanh,2003,29.6,7.8
96550855,Hoang Tuan,2002,28.0,9.0
361519,Huynh Thi,2002,26.6,9.5
33234003,Tran Hai,2002,25.2,8.8
40906022,Bui Duc,2003,28.9,9.1
51657733,Pham Hoan,2003,27.7,10.0
23847529,Nguyen Hoan,2002,26.6,9.2
89799690,Dang Nhu,2003,27.3,8.9
62490679,Do Thanh,2002,26.1,9.9
9608754,Le Tuan,2002,29.9,9.7
82284272,Hoang Thi,2003,25.1,8.6
13365194,Do Thi,2002,26.6,10.0
1863359,Bui Tuan,2003,27.2,8.9
76924609,Hoang Van,2002,25.7,9.7
1039213,Do Minh,2002,29.3,9.8
1845948,Le Thanh,2002,27.2,9.9
8165117,Hoang Huong,2002,28.2,9.0
68311888,Huynh Nhu,2002,26.0,7.8
93138162,Do Hai,2003,25.7,8.4
21303604,Vu Tuan,2002,28.6,8.6
72017090,Bui Hai,2003,27.0,7.6
56442677,Tran Huong,2003,28.8,8.5
16266695,Le Tuan,2003,29.7,8.1
92091898,Vu Thanh,2002,27.5,8.1
96550855,Hoang Tuan,2002,28.0,9.0
361519,Huynh Thi,2002,26.6,9.5
33234003,Tran Hai,2002,25.2,8.8
40906022,Bui Duc,2003,28.9,9.1
51657733,Pham Hoan,2003,27.7,10.0
23847529,Nguyen Hoan,2002,26.6,9.2
89799690,Dang Nhu,2003,27.3,8.9
62490679,Do Thanh,2002,26.1,9.9
9608754,Le Tuan,2002,29.9,9.7
82284272,Hoang Thi,2003,25.1,8.6
13365194,Do Thi,2002,26.6,10.0
1863359,Bui Tuan,2003,27.2,8.9
76924609,Hoang Van,2002,25.7,9.7
1039213,Do Minh,2002,29.3,9.8
1845948,Le Thanh,2002,27.2,9.9
8165117,Hoang Huong,2002,28.2,9.0
68311888,Huynh Nhu,2002,26.0,7.8
93138162,Do Hai,2003,25.7,8.4
21303604,Vu Tuan,2002,28.6,8.6
72017090,Bui Hai,2003,27.0,7.6
56442677,Tran Huong,2003,28.8,8.5
16266695,Le Tuan,2003,29.7,8.1
92091898,Vu Thanh,2002,27.5,8.1
46140126,Dang Hai,2002,27.7,9.7
70716425,Huynh Tuan,2002,25.1,9.8
28297682,Hoang Tuan,2002,28.9,9.4
10266500,Dang Hoan,2003,26.7,7.8
34481093,Pham Hai,2003,26.1,8.8
64656633,Pham Nhu,2003,26.5,8.6
14235705,Dang Van,2003,28.8,9.9
55541375,Do Tuan,2003,26.3,8.2
11588557,Bui Thanh,2003,25.6,9.2
42445471,Bui Hoan,2002,26.1,8.9
49961734,Tran Huong,2002,29.4,8.8
91003401,Hoang Nhu,2002,29.5,8.1
59753541,Tran Tuan,2003,29.8,7.5
93885899,Le Duc,2003,27.8,8.1
97522550,Nguyen Tuan,2002,28.7,9.2
15264806,Hoang Huong,2002,27.2,9.4
91372966,Nguyen Thanh,2002,26.6,9.7
79474156,Nguyen Huong,2002,27.5,7.7
63145789,Vu Hoan,2003,28.9,9.2
39787926,Bui Hai,2002,26.3,9.2
38228082,Huynh Nhu,2002,26.4,8.7
20499855,Nguyen Nhu,2002,26.8,9.8
51363783,Dang Hoan,2002,27.5,8.9
15637356,Tran Duc,2003,28.3,8.5
23529353,Hoang Van,2002,25.4,8.1
69251397,Le Tuan,2003,25.2,7.9
17680584,Nguyen Tuan,2002,25.2,9.7
65084401,Bui Hai,2003,28.3,9.7
28277883,Vu Duc,2002,26.3,8.0
46140126,Dang Hai,2002,27.7,9.7
70716425,Huynh Tuan,2002,25.1,9.8
28297682,Hoang Tuan,2002,28.9,9.4
10266500,Dang Hoan,2003,26.7,7.8
34481093,Pham Hai,2003,26.1,8.8
64656633,Pham Nhu,2003,26.5,8.6
14235705,Dang Van,2003,28.8,9.9
55541375,Do Tuan,2003,26.3,8.2
11588557,Bui Thanh,2003,25.6,9.2
42445471,Bui Hoan,2002,26.1,8.9
49961734,Tran Huong,2002,29.4,8.8
91003401,Hoang Nhu,2002,29.5,8.1
59753541,Tran Tuan,2003,29.8,7.5
93885899,Le Duc,2003,27.8,8.1
97522550,Nguyen Tuan,2002,28.7,9.2
15264806,Hoang Huong,2002,27.2,9.4
91372966,Nguyen Thanh,2002,26.6,9.7
79474156,Nguyen Huong,2002,27.5,7.7
63145789,Vu Hoan,2003,28.9,9.2
39787926,Bui Hai,2002,26.3,9.2
38228082,Huynh Nhu,2002,26.4,8.7
20499855,Nguyen Nhu,2002,26.8,9.8
51363783,Dang Hoan,2002,27.5,8.9
15637356,Tran Duc,2003,28.3,8.5
23529353,Hoang Van,2002,25.4,8.1
69251397,Le Tuan,2003,25.2,7.9
17680584,Nguyen Tuan,2002,25.2,9.7
65084401,Bui Hai,2003,28.3,9.7
28277883,Vu Duc,2002,26.3,8.0
91267356,Nguyen Van,2003,29.2,9.7
24712270,Do Minh,2003,28.2,9.1
76515846,Do Huong,2002,29.6,8.8
94183880,Tran Thi,2003,27.1,9.9
15292814,Hoang Huong,2002,29.4,8.2
49407960,Vu Nhu,2002,26.0,8.2
52364679,Bui Thi,2003,29.1,9.2
65462971,Nguyen Duc,2003,28.9,9.6
85240993,Vu Hoan,2003,29.7,8.6
62930239,Hoang Hoan,2002,28.0,9.9
48221710,Le Tuan,2003,28.2,9.2
61950337,Do Duc,2003,28.7,9.3
96722631,Vu Minh,2002,27.7,9.0
89079167,Huynh Van,2002,29.9,9.5
83630756,Le Thanh,2003,29.0,8.8
38712064,Pham Thi,2002,25.0,7.9
26789028,Bui Tuan,2002,27.5,9.9
54370299,Hoang Duc,2003,28.0,8.0
69827510,Vu Thi,2003,25.7,9.4
82820041,Le Hai,2002,26.2,8.0
42213903,Do Tuan,2002,29.0,8.5
55165394,Le Nhu,2003,28.8,9.9
22158695,Pham Hai,2002,29.3,8.8
44579239,Huynh Tuan,2003,26.1,8.6
67903921,Le Hoan,2003,29.6,9.9
91267356,Nguyen Van,2003,29.2,9.7
24712270,Do Minh,2003,28.2,9.1
76515846,Do Huong,2002,29.6,8.8
94183880,Tran Thi,2003,27.1,9.9
15292814,Hoang Huong,2002,29.4,8.2
49407960,Vu Nhu,2002,26.0,8.2
52364679,Bui Thi,2003,29.1,9.2
65462971,Nguyen Duc,2003,28.9,9.6
85240993,Vu Hoan,2003,29.7,8.6
62930239,Hoang Hoan,2002,28.0,9.9
48221710,Le Tuan,2003,28.2,9.2
61950337,Do Duc,2003,28.7,9.3
96722631,Vu Minh,2002,27.7,9.0
89079167,Huynh Van,2002,29.9,9.5
83630756,Le Thanh,2003,29.0,8.8
38712064,Pham Thi,2002,25.0,7.9
26789028,Bui Tuan,2002,27.5,9.9
54370299,Hoang Duc,2003,28.0,8.0
69827510,Vu Thi,2003,25.7,9.4
82820041,Le Hai,2002,26.2,8.0
42213903,Do Tuan,2002,29.0,8.5
55165394,Le Nhu,2003,28.8,9.9
22158695,Pham Hai,2002,29.3,8.8
44579239,Huynh Tuan,2003,26.1,8.6
63484165,Nguyen Thanh,2002,25.1,8.8
75548730,Huynh Thanh,2003,25.2,8.4
41289171,Le Van,2003,25.4,8.9
89446942,Vu Hoan,2002,28.9,9.2
9640196,Tran Thanh,2003,27.7,8.3
84171499,Vu Minh,2002,28.2,8.9
32123520,Do Duc,2002,25.2,8.7
33973335,Dang Nhu,2003,29.7,8.0
22261322,Vu Thanh,2003,27.5,8.5
29359369,Dang Nhu,2002,29.5,8.1
60736231,Tran Minh,2002,28.4,9.9
20301120,Vu Thanh,2003,28.3,7.8
69634943,Tran Tuan,2003,25.4,8.7
84250496,Hoang Thi,2003,25.7,8.7
94338244,Do Thanh,2003,29.7,9.1
68581864,Pham Duc,2003,29.5,9.1
30445479,Bui Nhu,2003,29.7,8.5
82520271,Le Van,2002,27.5,9.5
99897290,Bui Nhu,2002,25.9,8.3
98841425,Dang Huong,2002,29.6,9.1
41341205,Huynh Duc,2003,28.5,8.1
26812459,Nguyen Huong,2003,27.8,8.7
92874609,Do Van,2003,26.0,9.8
17070249,Do Hai,2003,28.6,10.0
63484165,Nguyen Thanh,2002,25.1,8.8
75548730,Huynh Thanh,2003,25.2,8.4
41289171,Le Van,2003,25.4,8.9
89446942,Vu Hoan,2002,28.9,9.2
9640196,Tran Thanh,2003,27.7,8.3
84171499,Vu Minh,2002,28.2,8.9
32123520,Do Duc,2002,25.2,8.7
33973335,Dang Nhu,2003,29.7,8.0
48794639,Vu Van,2003,27.7,9.8
22261322,Vu Thanh,2003,27.5,8.5
29359369,Dang Nhu,2002,29.5,8.1
60736231,Tran Minh,2002,28.4,9.9
20301120,Vu Thanh,2003,28.3,7.8
69634943,Tran Tuan,2003,25.4,8.7
84250496,Hoang Thi,2003,25.7,8.7
94338244,Do Thanh,2003,29.7,9.1
68581864,Pham Duc,2003,29.5,9.1
30445479,Bui Nhu,2003,29.7,8.5
82520271,Le Van,2002,27.5,9.5
99897290,Bui Nhu,2002,25.9,8.3
98841425,Dang Huong,2002,29.6,9.1
41341205,Huynh Duc,2003,28.5,8.1
26812459,Nguyen Huong,2003,27.8,8.7
92874609,Do Van,2003,26.0,9.8
17070249,Do Hai,2003,28.6,10.0
59824731,Nguyen Van,2003,25.5,9.2
35007213,Dang Huong,2003,25.9,8.4
34244105,Tran Thanh,2002,25.4,8.3
971462,Nguyen Tuan,2003,28.2,8.3
44995816,Tran Tuan,2002,28.8,9.4
69370393,Tran Tuan,2003,25.6,9.5
80694435,Nguyen Thi,2003,28.0,7.5
63772943,Huynh Hoan,2002,29.3,7.9
24836439,Pham Thi,2003,28.2,9.3
79833526,Huynh Thi,2002,26.9,9.5
97611748,Do Tuan,2003,25.7,9.8
87445352,Hoang Van,2002,26.0,9.3
82978386,Hoang Tuan,2003,29.9,9.0
24882454,Vu Tuan,2003,26.3,8.8
59824731,Nguyen Van,2003,25.5,9.2
35007213,Dang Huong,2003,25.9,8.4
34244105,Tran Thanh,2002,25.4,8.3
971462,Nguyen Tuan,2003,28.2,8.3
44995816,Tran Tuan,2002,28.8,9.4
69370393,Tran Tuan,2003,25.6,9.5
80694435,Nguyen Thi,2003,28.0,7.5
63772943,Huynh Hoan,2002,29.3,7.9
24836439,Pham Thi,2003,28.2,9.3
79833526,Huynh Thi,2002,26.9,9.5
97611748,Do Tuan,2003,25.7,9.8
87445352,Hoang Van,2002,26.0,9.3
82978386,Hoang Tuan,2003,29.9,9.0
24882454,Vu Tuan,2003,26.3,8.8
41279572,Le Van,2002,29.7,8.6
7651193,Do Minh,2003,26.1,8.1
81022612,Bui Van,2002,28.4,9.8
32647251,Le Thi,2002,27.0,8.0
82155086,Nguyen Thi,2002,25.5,8.2
6329684,Pham Huong,2003,29.7,9.6
88561261,Pham Duc,2002,26.5,8.6
32106907,Huynh Hai,2002,29.5,9.3
70652853,Dang Minh,2002,25.7,8.7
23177402,Hoang Duc,2003,26.5,9.5
12762473,Bui Van,2002,27.3,8.3
13552394,Tran Huong,2002,25.6,8.3
7305407,Tran Huong,2003,28.1,8.6
70924816,Huynh Huong,2002,26.3,8.6
5572197,Tran Thi,2002,29.2,10.0
23910164,Do Duc,2003,27.2,9.7
81135984,Vu Minh,2003,26.9,8.2
61937904,Dang Hoan,2003,27.3,9.6
21962946,Pham Nhu,2003,25.4,9.9
41279572,Le Van,2002,29.7,8.6
7651193,Do Minh,2003,26.1,8.1
81022612,Bui Van,2002,28.4,9.8
32647251,Le Thi,2002,27.0,8.0
82155086,Nguyen Thi,2002,25.5,8.2
6329684,Pham Huong,2003,29.7,9.6
88561261,Pham Duc,2002,26.5,8.6
32106907,Huynh Hai,2002,29.5,9.3
70652853,Dang Minh,2002,25.7,8.7
23177402,Hoang Duc,2003,26.5,9.5
12762473,Bui Van,2002,27.3,8.3
13552394,Tran Huong,2002,25.6,8.3
7305407,Tran Huong,2003,28.1,8.6
70924816,Huynh Huong,2002,26.3,8.6
5572197,Tran Thi,2002,29.2,10.0
23910164,Do Duc,2003,27.2,9.7
81135984,Vu Minh,2003,26.9,8.2
61937904,Dang Hoan,2003,27.3,9.6
21962946,Pham Nhu,2003,25.4,9.9
55072024,Tran Minh,2003,28.9,9.9
10016530,Le Nhu,2003,26.7,9.4
19902556,Hoang Duc,2003,25.1,8.7
66873630,Nguyen Thi,2003,27.4,9.9
59641368,Pham Hoan,2003,29.9,9.6
37909313,Vu Thanh,2002,25.3,8.1
39746144,Bui Thi,2003,27.2,7.7
93763528,Nguyen Thanh,2003,29.4,8.2
15105225,Do Huong,2002,25.1,9.5
68365471,Huynh Van,2002,26.9,10.0
61873135,Bui Hoan,2003,28.8,9.7
46351702,Le Minh,2002,25.9,7.8
79861137,Hoang Duc,2002,28.5,8.0
46577252,Le Hoan,2003,25.4,8.6
60982826,Le Van,2002,28.2,9.5
83689312,Vu Tuan,2002,25.8,7.8
93298351,Huynh Thanh,2003,25.1,8.0
90588622,Bui Hoan,2003,26.8,7.5
27900164,Le Tuan,2003,29.9,8.5
60805630,Tran Thanh,2003,25.2,9.4
14921263,Le Hoan,2002,28.9,7.6
22676259,Do Tuan,2002,26.2,9.5
1502406,Vu Van,2003,29.4,8.1
95604538,Hoang Duc,2002,29.8,9.0
44599440,Dang Hai,2003,26.5,9.7
55072024,Tran Minh,2003,28.9,9.9
10016530,Le Nhu,2003,26.7,9.4
19902556,Hoang Duc,2003,25.1,8.7
66873630,Nguyen Thi,2003,27.4,9.9
59641368,Pham Hoan,2003,29.9,9.6
37909313,Vu Thanh,2002,25.3,8.1
39746144,Bui Thi,2003,27.2,7.7
93763528,Nguyen Thanh,2003,29.4,8.2
15105225,Do Huong,2002,25.1,9.5
68365471,Huynh Van,2002,26.9,10.0
61873135,Bui Hoan,2003,28.8,9.7
46351702,Le Minh,2002,25.9,7.8
79861137,Hoang Duc,2002,28.5,8.0
46577252,Le Hoan,2003,25.4,8.6
60982826,Le Van,2002,28.2,9.5
83689312,Vu Tuan,2002,25.8,7.8
93298351,Huynh Thanh,2003,25.1,8.0
90588622,Bui Hoan,2003,26.8,7.5
27900164,Le Tuan,2003,29.9,8.5
60805630,Tran Thanh,2003,25.2,9.4
14921263,Le Hoan,2002,28.9,7.6
22676259,Do Tuan,2002,26.2,9.5
1502406,Vu Van,2003,29.4,8.1
95604538,Hoang Duc,2002,29.8,9.0
44599440,Dang Hai,2003,26.5,9.7
48710074,Vu Hoan,2003,25.7,9.1
43180627,Do Hoan,2003,26.7,7.8
15103435,Dang Thi,2002,26.1,7.6
59664750,Pham Duc,2002,29.1,9.6
36587058,Pham Minh,2003,26.8,9.2
41603372,Huynh Thi,2002,25.9,8.9
12936239,Le Huong,2003,27.1,8.5
52068097,Le Minh,2003,25.4,9.3
26731675,Dang Tuan,2003,26.6,8.5
68303289,Huynh Thi,2002,27.6,9.3
91399736,Nguyen Tuan,2003,26.2,9.6
11035832,Le Tuan,2003,27.1,9.1
30560695,Tran Nhu,2002,29.9,8.9
28016323,Vu Nhu,2003,27.8,7.9
32622877,Vu Thanh,2003,26.1,9.3
198906,Nguyen Duc,2002,27.2,7.9
79669715,Hoang Huong,2003,29.3,8.0
27988913,Tran Thi,2003,28.5,8.3
55140227,Hoang Thanh,2002,25.9,8.7
37447768,Do Huong,2002,28.6,8.2
55975716,Le Hoan,2003,27.5,9.6
22559058,Tran Hoan,2002,29.0,9.3
60015312,Nguyen Thi,2002,27.1,7.9
88018283,Vu Nhu,2003,27.5,8.5
48710074,Vu Hoan,2003,25.7,9.1
43180627,Do Hoan,2003,26.7,7.8
15103435,Dang Thi,2002,26.1,7.6
59664750,Pham Duc,2002,29.1,9.6
36587058,Pham Minh,2003,26.8,9.2
41603372,Huynh Thi,2002,25.9,8.9
12936239,Le Huong,2003,27.1,8.5
52068097,Le Minh,2003,25.4,9.3
26731675,Dang Tuan,2003,26.6,8.5
68303289,Huynh Thi,2002,27.6,9.3
91399736,Nguyen Tuan,2003,26.2,9.6
11035832,Le Tuan,2003,27.1,9.1
30560695,Tran Nhu,2002,29.9,8.9
28016323,Vu Nhu,2003,27.8,7.9
32622877,Vu Thanh,2003,26.1,9.3
198906,Nguyen Duc,2002,27.2,7.9
79669715,Hoang Huong,2003,29.3,8.0
27988913,Tran Thi,2003,28.5,8.3
55140227,Hoang Thanh,2002,25.9,8.7
37447768,Do Huong,2002,28.6,8.2
55975716,Le Hoan,2003,27.5,9.6
22559058,Tran Hoan,2002,29.0,9.3
60015312,Nguyen Thi,2002,27.1,7.9
88018283,Vu Nhu,2003,27.5,8.5
38986620,Do Minh,2002,26.2,8.8
95579717,Nguyen Thi,2002,27.5,7.7
20995434,Pham Hoan,2003,28.7,8.4
27361812,Huynh Huong,2002,27.4,9.0
49345385,Bui Hai,2002,27.0,7.6
58061528,Hoang Hoan,2003,26.2,8.1
99513154,Nguyen Minh,2003,25.3,9.2
60437062,Do Nhu,2003,27.3,8.9
28907230,Vu Thi,2002,29.8,8.6
62990836,Pham Thanh,2003,26.2,9.7
94666226,Tran Nhu,2003,29.3,8.2
50691668,Dang Thi,2003,29.6,8.8
78617632,Huynh Duc,2003,29.2,9.4
63906118,Pham Huong,2003,28.2,8.0
14548069,Do Thanh,2003,27.3,9.8
38292709,Tran Duc,2002,26.1,9.6
98558225,Hoang Thanh,2002,29.9,8.2
22629848,Pham Thi,2002,28.4,9.5
89583152,Huynh Thanh,2003,28.0,8.7
22986827,Hoang Nhu,2002,25.0,8.9
26416484,Bui Nhu,2003,29.5,9.5
31138798,Pham Duc,2003,28.0,8.7
21066820,Vu Van,2003,27.5,8.2
61315581,Bui Nhu,2002,26.6,9.8
63858113,Bui Tuan,2002,28.1,8.2
22586270,Huynh Hai,2003,27.8,9.9
25748740,Bui Hoan,2003,28.7,8.1
64901839,Nguyen Hai,2002,28.0,7.9
5114833,Hoang Hoan,2002,25.0,8.9
17753569,Le Van,2002,29.9,8.9
60545061,Dang Hoan,2002,28.9,8.8
14550705,Nguyen Van,2003,25.0,9.9
38986620,Do Minh,2002,26.2,8.8
95579717,Nguyen Thi,2002,27.5,7.7
20995434,Pham Hoan,2003,28.7,8.4
27361812,Huynh Huong,2002,27.4,9.0
49345385,Bui Hai,2002,27.0,7.6
58061528,Hoang Hoan,2003,26.2,8.1
99513154,Nguyen Minh,2003,25.3,9.2
60437062,Do Nhu,2003,27.3,8.9
28907230,Vu Thi,2002,29.8,8.6
62990836,Pham Thanh,2003,26.2,9.7
94666226,Tran Nhu,2003,29.3,8.2
50691668,Dang Thi,2003,29.6,8.8
78617632,Huynh Duc,2003,29.2,9.4
63906118,Pham Huong,2003,28.2,8.0
14548069,Do Thanh,2003,27.3,9.8
38292709,Tran Duc,2002,26.1,9.6
98558225,Hoang Thanh,2002,29.9,8.2
22629848,Pham Thi,2002,28.4,9.5
89583152,Huynh Thanh,2003,28.0,8.7
22986827,Hoang Nhu,2002,25.0,8.9
26416484,Bui Nhu,2003,29.5,9.5
31138798,Pham Duc,2003,28.0,8.7
21066820,Vu Van,2003,27.5,8.2
61315581,Bui Nhu,2002,26.6,9.8
63858113,Bui Tuan,2002,28.1,8.2
22586270,Huynh Hai,2003,27.8,9.9
25748740,Bui Hoan,2003,28.7,8.1
64901839,Nguyen Hai,2002,28.0,7.9
5114833,Hoang Hoan,2002,25.0,8.9
17753569,Le Van,2002,29.9,8.9
60545061,Dang Hoan,2002,28.9,8.8
14550705,Nguyen Van,2003,25.0,9.9
75079181,Do Minh,2003,25.7,9.0
24048314,Le Nhu,2002,26.6,8.7
71669323,Huynh Tuan,2003,26.6,9.6
47340014,Hoang Duc,2003,27.2,8.8
41859319,Pham Huong,2003,30.0,7.6
52668238,Huynh Hoan,2003,25.9,8.9
8650898,Dang Thi,2002,27.9,9.4
8029717,Do Thanh,2002,27.6,9.3
17388781,Pham Hoan,2003,29.5,8.6
1797355,Tran Thanh,2003,26.2,9.1
7396596,Le Van,2002,26.1,8.7
85207571,Dang Minh,2002,25.0,8.2
38690481,Do Tuan,2003,26.1,9.0
64563466,Nguyen Thanh,2003,30.0,9.8
47052232,Bui Hoan,2003,26.9,7.8
23871565,Dang Tuan,2002,27.8,8.8
77971926,Huynh Hoan,2003,28.0,9.0
36655859,Hoang Duc,2002,25.2,9.3
92739007,Tran Duc,2002,28.7,8.5
88550470,Vu Tuan,2002,25.7,7.6
81523959,Hoang Van,2002,26.7,7.5
82839201,Tran Tuan,2003,25.6,8.0
17089806,Hoang Hoan,2003,25.4,9.4
49166598,Vu Hai,2003,27.0,9.0
67744342,Bui Hai,2003,26.2,8.5
99079965,Huynh Thanh,2003,26.9,7.8
19328985,Do Thanh,2002,27.5,9.6
22538664,Bui Tuan,2003,27.3,7.5
75079181,Do Minh,2003,25.7,9.0
24048314,Le Nhu,2002,26.6,8.7
71669323,Huynh Tuan,2003,26.6,9.6
47340014,Hoang Duc,2003,27.2,8.8
41859319,Pham Huong,2003,30.0,7.6
52668238,Huynh Hoan,2003,25.9,8.9
8650898,Dang Thi,2002,27.9,9.4
8029717,Do Thanh,2002,27.6,9.3
17388781,Pham Hoan,2003,29.5,8.6
1797355,Tran Thanh,2003,26.2,9.1
7396596,Le Van,2002,26.1,8.7
85207571,Dang Minh,2002,25.0,8.2
38690481,Do Tuan,2003,26.1,9.0
64563466,Nguyen Thanh,2003,30.0,9.8
47052232,Bui Hoan,2003,26.9,7.8
23871565,Dang Tuan,2002,27.8,8.8
77971926,Huynh Hoan,2003,28.0,9.0
36655859,Hoang Duc,2002,25.2,9.3
92739007,Tran Duc,2002,28.7,8.5
88550470,Vu Tuan,2002,25.7,7.6
81523959,Hoang Van,2002,26.7,7.5
82839201,Tran Tuan,2003,25.6,8.0
17089806,Hoang Hoan,2003,25.4,9.4
49166598,Vu Hai,2003,27.0,9.0
67744342,Bui Hai,2003,26.2,8.5
99079965,Huynh Thanh,2003,26.9,7.8
19328985,Do Thanh,2002,27.5,9.6
22538664,Bui Tuan,2003,27.3,7.5
56615257,Pham Huong,2003,27.4,8.8
74720461,Vu Duc,2002,25.8,8.9
94091111,Bui Hai,2003,26.2,9.0
96559422,Vu Hai,2003,29.3,8.6
32281123,Tran Minh,2002,26.1,8.8
43035819,Tran Hoan,2002,29.9,9.9
7583394,Tran Thanh,2002,28.3,9.0
76568038,Hoang Thi,2002,25.8,9.2
40795645,Hoang Hai,2003,27.2,8.0
59639532,Tran Van,2002,28.6,7.6
50747436,Dang Hai,2003,26.0,8.6
61578940,Dang Duc,2003,27.4,7.9
53426571,Bui Minh,2002,29.0,8.2
30818633,Nguyen Thanh,2002,28.5,8.6
94748011,Hoang Thanh,2002,26.5,9.4
64178083,Hoang Hoan,2003,28.7,9.1
95101806,Do Huong,2002,25.3,9.0
82933023,Bui Minh,2003,27.4,8.5
16279490,Dang Hoan,2002,25.1,9.9
81718717,Do Hoan,2003,25.5,8.6
56615257,Pham Huong,2003,27.4,8.8
74720461,Vu Duc,2002,25.8,8.9
94091111,Bui Hai,2003,26.2,9.0
96559422,Vu Hai,2003,29.3,8.6
32281123,Tran Minh,2002,26.1,8.8
43035819,Tran Hoan,2002,29.9,9.9
7583394,Tran Thanh,2002,28.3,9.0
76568038,Hoang Thi,2002,25.8,9.2
40795645,Hoang Hai,2003,27.2,8.0
59639532,Tran Van,2002,28.6,7.6
50747436,Dang Hai,2003,26.0,8.6
61578940,Dang Duc,2003,27.4,7.9
53426571,Bui Minh,2002,29.0,8.2
30818633,Nguyen Thanh,2002,28.5,8.6
94748011,Hoang Thanh,2002,26.5,9.4
64178083,Hoang Hoan,2003,28.7,9.1
95101806,Do Huong,2002,25.3,9.0
82933023,Bui Minh,2003,27.4,8.5
16279490,Dang Hoan,2002,25.1,9.9
81718717,Do Hoan,2003,25.5,8.6
15159404,Le Hoan,2002,29.4,7.7
44376283,Le Minh,2003,29.8,8.3
1404610,Vu Tuan,2003,25.8,7.9
73863135,Do Hai,2003,26.7,9.2
82338059,Hoang Tuan,2003,26.5,8.7
93796913,Do Duc,2003,28.7,9.5
56851652,Le Van,2002,29.4,8.1
49148194,Bui Thi,2003,27.6,7.7
92463862,Tran Hai,2003,28.7,9.9
11093044,Bui Nhu,2003,29.0,9.0
27771376,Le Tuan,2003,26.4,9.6
37429167,Hoang Minh,2003,27.9,8.9
996641,Hoang Tuan,2003,25.2,8.7
2416300,Tran Thanh,2003,29.2,7.6
17121844,Vu Hai,2002,27.3,9.8
19787349,Huynh Nhu,2003,25.5,8.9
95998484,Pham Tuan,2002,27.3,9.3
19774365,Hoang Tuan,2002,25.0,9.8
42452097,Le Van,2003,26.1,8.1
25266602,Do Minh,2003,25.6,9.6
59813147,Le Hai,2002,26.6,7.8
25960562,Pham Tuan,2002,30.0,7.8
67275187,Vu Nhu,2002,29.7,9.7
16127317,Vu Hai,2003,27.4,8.9
17996931,Pham Van,2003,29.9,9.9
